Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.436	-1.024	-1.024	0.272	-0.136	-1.024	-0.296	-0.088	0.2	-1.024	-0.008
0.438	-1.024	-1.024	-0.048	-0.32	-1.024	-0.032	-0.264	0.264	-1.024	-0.192
0.44	-1.024	-1.024	-0.216	-0.288	-1.024	0.128	-0.2	0.232	-1.024	-0.304
0.442	-1.024	-1.024	-0.296	-0.032	-1.024	0.296	-0.104	0.04	-1.024	-0.144
0.444	-1.024	-1.024	-0.192	0.2	-1.024	0.272	0.168	-0.152	-1.024	0.08
0.446	-1.024	-1.024	0.032	0.352	-1.024	0.12	0.248	-0.344	-1.024	0.216
0.448	-1.024	-1.024	0.272	0.28	-1.024	-0.064	0.344	-0.264	-1.024	0.224
0.45	-1.024	-1.024	0.264	0.128	-1.024	-0.28	0.152	-0.064	-1.024	0.24
0.452	-1.024	-1.024	0.272	-0.072	-1.024	-0.288	-0.024	0.144	-1.024	0.072
0.454	-1.024	-1.024	-0.024	-0.256	-1.024	-0.112	-0.24	0.224	-1.024	-0.2
0.456	-1.024	-1.024	-0.208	-0.408	-1.024	0.136	-0.32	0.28	-1.024	-0.24
0.458	-1.024	-1.024	-0.304	-0.16	-1.024	0.24	-0.168	0.128	-1.024	-0.24
0.46	-1.024	-1.024	-0.232	0.12	-1.024	0.256	0.072	-0.096	-1.024	-0.008
0.462	-1.024	-1.024	-0.032	0.24	-1.024	0.168	0.232	-0.312	-1.024	0.2
0.464	-1.024	-1.024	0.168	0.328	-1.024	-0.008	0.288	-0.296	-1.024	0.272
0.466	-1.024	-1.024	0.296	0.224	-1.024	-0.184	0.272	-0.112	-1.024	0.232
0.468	-1.024	-1.024	0.272	-0.056	-1.024	-0.368	0.096	0.144	-1.024	0.096
0.47	-1.024	-1.024	0.12	-0.256	-1.024	-0.208	-0.208	0.256	-1.024	-0.168
0.472	-1.024	-1.024	-0.112	-0.36	-1.024	0.072	-0.336	0.272	-1.024	-0.264
0.474	-1.024	-1.024	-0.264	-0.264	-1.024	0.224	-0.296	0.168	-1.024	-0.288
0.476	-1.024	-1.024	-0.312	-0.008	-1.024	0.288	-0.064	-0.032	-1.024	-0.12
0.478	-1.024	-1.024	-0.048	0.264	-1.024	0.176	0.144	-0.24	-1.024	0.12
0.48	-1.024	-1.024	0.168	0.312	-1.024	0.016	0.288	-0.32	-1.024	0.296
0.482	-1.024	-1.024	0.224	0.264	-1.024	-0.168	0.312	-0.24	-1.024	0.288
0.484	-1.024	-1.024	0.28	0.064	-1.024	-0.32	0.12	0.024	-1.024	0.144
0.486	-1.024	-1.024	0.168	-0.16	-1.024	-0.232	-0.064	0.2	-1.024	-0.056
0.488	-1.024	-1.024	-0.064	-0.304	-1.024	0.024	-0.296	0.368	-1.024	-0.256
0.49	-1.024	-1.024	-0.232	-0.264	-1.024	0.248	-0.344	0.224	-1.024	-0.336
0.492	-1.024	-1.024	-0.264	-0.024	-1.024	0.264	-0.144	0.112	-1.024	-0.184
0.494	-1.024	-1.024	-0.24	0.16	-1.024	0.28	0.144	-0.16	-1.024	0.056
0.496	-1.024	-1.024	0.016	0.28	-1.024	0.088	0.248	-0.336	-1.024	0.248
0.498	-1.024	-1.024	0.272	0.288	-1.024	-0.136	0.352	-0.296	-1.024	0.296
0.5	-1.024	-1.024	0.352	0.136	-1.024	-0.256	0.232	-0.008	-1.024	0.2
0.502	-1.024	-1.024	0.224	-0.056	-1.024	-0.312	0.008	0.176	-1.024	0.04
0.504	-1.024	-1.024	0.024	-0.264	-1.024	-0.128	-0.192	0.248	-1.024	-0.24
0.506	-1.024	-1.024	-0.184	-0.32	-1.024	0.12	-0.368	0.256	-1.024	-0.28
0.508	-1.024	-1.024	-0.32	-0.16	-1.024	0.296	-0.288	0.144	-1.024	-0.264
0.51	-1.024	-1.024	-0.304	0.104	-1.024	0.304	-0.064	-0.136	-1.024	-0.008
0.512	-1.024	-1.024	-0.072	0.248	-1.024	0.232	0.184	-0.256	-1.024	0.24
0.514	-1.024	-1.024	0.152	0.28	-1.024	0.016	0.288	-0.392	-1.024	0.288
0.516	-1.024	-1.024	0.328	0.184	-1.024	-0.232	0.272	-0.168	-1.024	0.28
0.518	-1.024	-1.024	0.344	0	-1.024	-0.368	0.088	0.056	-1.024	0.08
0.52	-1.024	-1.024	0.096	-0.192	-1.024	-0.2	-0.144	0.296	-1.024	-0.128
0.522	-1.024	-1.024	-0.064	-0.312	-1.024	0.12	-0.312	0.272	-1.024	-0.32
