Time	1st	2nd	3rd	4th	5th	6th	7th	8th	9th	10th
0.494	-0.992	-0.12	-0.408	0.184	-0.08	-0.184	0.296	-0.136	-0.128	-0.992
0.496	-0.992	0.12	-0.248	0.208	-0.256	-0.352	0.136	0.144	-0.248	-0.992
0.498	-0.992	0.2	0.048	0.072	-0.224	-0.208	-0.008	0.28	-0.24	-0.992
0.5	-0.992	0.304	0.176	-0.168	-0.136	0.024	-0.176	0.304	-0.088	-0.992
0.502	-0.992	0.176	0.328	-0.312	0.04	0.152	-0.312	0.16	0.144	-0.992
0.504	-0.992	-0.016	0.216	-0.248	0.208	0.288	-0.216	-0.056	0.224	-0.992
0.506	-0.992	-0.264	0.096	-0.04	0.288	0.28	0.048	-0.216	0.304	-0.992
0.508	-0.992	-0.32	-0.104	0.144	0.2	0.048	0.248	-0.32	0.128	-0.992
0.51	-0.992	-0.168	-0.304	0.256	-0.056	-0.112	0.288	-0.216	-0.16	-0.992
0.512	-0.992	0.016	-0.272	0.264	-0.216	-0.264	0.24	0.032	-0.192	-0.992
0.514	-0.992	0.232	-0.072	0.072	-0.312	-0.216	0.072	0.232	-0.352	-0.992
0.516	-0.992	0.304	0.12	-0.08	-0.104	-0.056	-0.2	0.408	-0.208	-0.992
0.518	-0.992	0.248	0.304	-0.296	0.104	0.144	-0.248	0.184	0.024	-0.992
0.52	-0.992	0	0.208	-0.328	0.288	0.192	-0.232	-0.016	0.176	-0.992
0.522	-0.992	-0.136	0.248	-0.288	0.448	0.176	-0.104	-0.16	0.36	-0.992
0.524	-0.992	-0.32	-0.072	0.104	0.4	0.192	0.144	-0.328	0.272	-0.992
0.526	-0.992	-0.256	-0.224	0.296	-0.056	-0.056	0.296	-0.248	-0.112	-0.992
0.528	-0.992	-0.04	-0.288	0.296	-0.288	-0.224	0.28	-0.024	-0.136	-0.992
0.53	-0.992	0.208	-0.096	0.224	-0.376	-0.296	0.144	0.176	-0.328	-0.992
0.532	-0.992	0.272	0.024	-0.056	-0.16	-0.128	-0.056	0.296	-0.232	-0.992
0.534	-0.992	0.232	0.208	-0.192	-0.176	0.04	-0.152	0.304	-0.056	-0.992
0.536	-0.992	0.104	0.272	-0.288	0.008	0.176	-0.288	0.152	0.128	-0.992
0.538	-0.992	-0.12	0.192	-0.248	0.2	0.288	-0.168	-0.056	0.28	-0.16
0.54	-0.992	-0.264	-0.008	0.016	0.224	0.128	0.072	-0.224	0.272	-0.28
0.542	-0.992	-0.272	-0.208	0.224	0.184	-0.04	0.184	-0.288	0.072	-0.264
0.544	-0.992	-0.128	-0.312	0.304	-0.056	-0.184	0.328	-0.12	-0.088	-0.064
0.546	-0.992	0.072	-0.2	0.176	-0.208	-0.264	0.184	0.16	-0.312	0.152
0.548	-0.992	0.264	-0.032	0.072	-0.232	-0.184	-0.072	0.256	-0.28	0.304
