Time	1st	2nd	3rd	4th	5th
1.034	3.2	3.2	2.4	3.2	3.2
1.036	4	3.2	3.2	2.4	2.4
1.038	4	4	2.4	3.2	3.2
1.04	3.2	4	3.2	3.2	4
1.042	3.2	4	2.4	2.4	3.2
1.044	4	3.2	2.4	3.2	3.2
1.046	3.2	3.2	2.4	3.2	3.2
1.048	4	4	2.4	1.6	3.2
1.05	3.2	3.2	2.4	3.2	2.4
1.052	4	4	2.4	2.4	2.4
1.054	3.2	3.2	2.4	3.2	3.2
1.056	4	4	3.2	3.2	3.2
1.058	3.2	3.2	3.2	2.4	3.2
1.06	3.2	3.2	3.2	2.4	2.4
1.062	3.2	4	3.2	3.2	3.2
1.064	3.2	2.4	2.4	3.2	3.2
1.066	4.8	4	2.4	3.2	3.2
1.068	4	4	2.4	2.4	3.2
1.07	4.8	3.2	3.2	3.2	3.2
1.072	4	3.2	3.2	3.2	2.4
1.074	4	4	3.2	2.4	2.4
1.076	3.2	4	3.2	3.2	3.2
1.078	4	3.2	2.4	2.4	3.2
1.08	4	4	3.2	2.4	2.4
1.082	4	4.8	3.2	2.4	3.2
1.084	3.2	3.2	3.2	3.2	3.2
1.086	4	3.2	3.2	3.2	3.2
1.088	3.2	3.2	2.4	3.2	4
1.09	3.2	3.2	3.2	2.4	2.4
1.092	3.2	3.2	2.4	2.4	2.4
1.094	3.2	4	2.4	2.4	3.2
1.096	3.2	4	3.2	3.2	3.2
1.098	3.2	3.2	2.4	2.4	4
1.1	4	3.2	2.4	2.4	2.4
1.102	4	1.6	3.2	2.4	3.2
1.104	3.2	3.2	3.2	3.2	3.2
1.106	3.2	4	3.2	3.2	3.2
1.108	3.2	3.2	2.4	3.2	3.2
1.11	3.2	3.2	2.4	2.4	3.2
1.112	4	4	2.4	3.2	3.2
1.114	4	4	2.4	3.2	3.2
1.116	3.2	4	3.2	3.2	3.2
1.118	4	4	3.2	3.2	3.2
1.12	4	3.2	3.2	2.4	3.2
1.122	3.2	4	2.4	3.2	2.4
1.124	4	4	2.4	2.4	3.2
1.126	3.2	3.2	3.2	3.2	3.2
1.128	3.2	4.8	2.4	2.4	3.2
1.13	3.2	4	3.2	3.2	2.4
1.132	3.2	3.2	2.4	2.4	2.4
1.134	3.2	3.2	2.4	2.4	2.4
1.136	4	4	3.2	2.4	3.2
1.138	3.2	4	3.2	3.2	3.2
