Time	1st	2nd	3rd	4th	5th
0.94	4.8	4.8	4.8	4	3.2
0.942	4.8	4	4	4	3.2
0.944	4.8	4	4	4	4.8
0.946	4.8	4.8	4	4.8	4
0.948	4	4.8	4.8	4	4
0.95	4	3.2	5.6	4	4.8
0.952	4.8	4	4	4	4.8
0.954	4.8	4.8	4	4	4
0.956	4	4	4	4	4.8
0.958	4	4	4	4	4
0.96	4.8	4	4.8	4.8	4
0.962	4	4.8	4	4	4.8
0.964	4	4	4	4	4
0.966	4	4	3.2	2.4	4
0.968	4.8	4	4	3.2	4
0.97	4	4	4	4	4.8
0.972	4.8	4	4	3.2	4
0.974	4	4.8	4	4	4.8
0.976	4.8	4	4	4	4
0.978	4.8	4	4.8	4	4
0.98	4	4	4.8	4	4
0.982	4	4	4.8	4	4
0.984	4.8	4.8	4	4	4
0.986	4	4.8	4	4	4
0.988	4	4	4	4	4.8
0.99	4	4	4.8	4.8	4
0.992	4.8	4	4	3.2	4
0.994	4.8	4	3.2	3.2	4.8
0.996	4	4	4.8	4	4
0.998	4	4	5.6	4	4
1	4	4.8	4	3.2	4
1.002	4.8	3.2	4	4	4
1.004	4.8	4.8	4	4	4
1.006	4	4	3.2	4	4
1.008	4	4	4	4.8	4
1.01	4	4	4.8	4	4.8
1.012	4	4	3.2	4	4.8
1.014	4	4	4	4	4.8
1.016	4.8	4	4.8	3.2	4
1.018	4.8	4.8	4	4.8	4
1.02	4	4	4.8	4	4
1.022	5.6	4	4	4	4
1.024	4.8	4.8	4.8	4	4
1.026	4.8	4.8	4.8	4	4
1.028	4.8	4	4	4	3.2
1.03	4	4	4	4.8	4.8
1.032	4	4	4.8	4	4
1.034	4	4	4	4	4
1.036	4.8	4.8	4	4	4
1.038	4	4	3.2	4.8	4
1.04	4	4	4	4	4
1.042	4	4	4.8	4	4
1.044	4.8	4	4.8	2.4	4.8
1.046	4.8	4	4	4	4
1.048	4	4	4	4	4
1.05	4	4	4.8	3.2	4
1.052	4	4	4	2.4	4
1.054	4.8	4	4.8	4	3.2
1.056	4	4.8	4	4	4
1.058	4.8	4	3.2	4	4
1.06	4	4.8	4	4	4
1.062	4	4	4	4	4
1.064	4	4	4	4	4
1.066	4.8	4	3.2	4	4
1.068	4	4	4.8	4	4.8
1.07	4.8	4	4	4	4.8
1.072	4.8	4.8	4	4	3.2
1.074	5.6	4	4	4	4
1.076	4	4	4	4	4
1.078	4	4	3.2	4	4.8
1.08	4.8	4.8	4	4	4
1.082	4.8	4	3.2	4	4
1.084	4	4	4	4	4.8
1.086	4.8	3.2	4.8	3.2	4.8
1.088	4.8	4.8	4	4	4.8
1.09	4.8	4.8	4	4.8	4.8
1.092	4	3.2	4	4.8	4
1.094	4.8	4	4.8	4	4
1.096	4	4	4	4	4
1.098	5.6	4	3.2	4	4.8
1.1	4.8	4.8	4	4	4
1.102	5.6	4	4	3.2	4.8
1.104	4	4.8	3.2	4	3.2
1.106	4.8	4	4.8	4	4
1.108	4.8	4.8	4	4	4
1.11	5.6	4	4	4	4
1.112	4.8	5.6	4	4	4
1.114	4	4	4	4	4
1.116	4	3.2	4	4	4
1.118	4.8	4	4	4	4
1.12	4.8	4	3.2	4	4.8
1.122	5.6	4	3.2	4	4
1.124	4.8	4.8	4	4	4
1.126	4.8	4	4.8	4	4
1.128	4.8	4	4	4	4
1.13	4.8	4	4	4	4.8
1.132	4.8	4	4	4.8	4.8
1.134	4	4	4	4	4
1.136	4.8	4.8	4	4	4
1.138	4.8	4	4	4	4
1.14	4.8	4	4	4.8	4.8
1.142	4	4	3.2	4	4
1.144	4	4.8	4	4	4.8
1.146	4	4	4.8	4	3.2
1.148	4.8	4	4.8	4	4
1.15	4	4	4	4	3.2
1.152	4	4	4	4	5.6
1.154	4	4	4	4	4
1.156	4.8	4	4.8	4	3.2
1.158	5.6	4	4	4	4
1.16	4.8	4	4	4	4.8
1.162	4.8	4	4	4	4.8
1.164	4.8	4	3.2	4	4
1.166	4	4.8	4	4	4
1.168	3.2	4	4.8	3.2	4
1.17	4.8	4	5.6	4	4.8
1.172	5.6	3.2	4	3.2	5.6
1.174	4	4	4	4	4.8
1.176	4	4	4	4.8	4
1.178	4.8	4	4.8	4	4
1.18	4	4	4	4	4.8
1.182	4.8	4.8	4.8	4	4.8
1.184	4.8	4	4	4	4
1.186	4	4	4	4	4.8
1.188	4.8	4	3.2	4	4
1.19	4	4	4	4	3.2
1.192	4	3.2	4	4	4.8
1.194	5.6	4	3.2	4	4.8
1.196	4	4	4	4	4
1.198	4.8	4	4.8	4	4.8
1.2	5.6	4	4.8	4.8	4
1.202	4.8	4	4	4	4
1.204	4	4	4	4	4
1.206	4	4	4	4.8	4.8
1.208	4	4	4	4.8	4
1.21	4.8	4.8	4	4	4
1.212	4	4	4	4	4
1.214	4	4	4	4	4.8
1.216	4	4	4	4.8	5.6
1.218	4	4	4	4	4
1.22	4.8	4.8	4	4	4
1.222	4	4	4.8	4	4
1.224	4.8	4	4	4	4
1.226	4	4	4	4	4
1.228	4.8	4	4	4.8	4.8
1.23	4.8	4.8	4	4	4
1.232	4.8	4	4.8	4	4
1.234	4	4.8	4	3.2	4
1.236	4.8	4	3.2	4	4.8
1.238	4	4	4	4	4.8
1.24	4	4	4	4	4
1.242	4	4	3.2	4	4
1.244	4.8	4	4.8	4	4
1.246	4	4	4	4	4.8
1.248	4.8	4	4	4	4.8
1.25	4.8	4	4	4	4.8
1.252	4	3.2	4.8	4	4.8
1.254	4.8	4	4	4	4
1.256	4	4	4	4	4
1.258	4	3.2	4	4	4.8
1.26	4.8	4	4.8	4	4
1.262	4.8	4	3.2	4	3.2
1.264	4.8	4	4	3.2	4
1.266	4.8	4.8	4.8	4	4
1.268	4	4	4	4	4.8
1.27	4.8	4	4	4	4
1.272	4.8	4	3.2	4	4
1.274	4.8	4	4	4	4
1.276	4	4	4	4	4
1.278	4.8	4.8	4	4.8	4.8
1.28	4	4	4	4	4
1.282	4.8	4	4	4	4.8
1.284	4	4	4.8	3.2	4
1.286	4.8	4.8	4	3.2	4
1.288	4	3.2	4	4	4.8
1.29	4	4	4	4	4
1.292	4	4	4.8	4	4.8
1.294	4.8	4	4	3.2	4.8
1.296	4	4.8	4	4	4.8
1.298	4	4	4	4	4
1.3	4	4	3.2	4.8	4
1.302	4.8	4	4.8	4.8	4
1.304	4.8	4	4	4	4.8
1.306	4.8	4	4.8	4	3.2
1.308	4	4	4	4	4.8
1.31	4	4	4	4	4.8
1.312	4	4	4	4.8	4
1.314	5.6	4	5.6	4	4.8
1.316	4	4	4	4	4
1.318	5.6	4.8	4	4	4
1.32	4	4.8	4	4	4.8
1.322	4	4	4	4	4
1.324	4	4	4	4	4
1.326	5.6	4	4	4	4.8
1.328	4	4	4	4	4
1.33	4.8	4	3.2	4	4
1.332	4	4	4	4	4
1.334	4	4	4	3.2	4.8
1.336	4.8	4	4	4	4
1.338	4.8	4.8	4	4	4
1.34	4	4	4	4	3.2
1.342	4	4.8	4	3.2	4
1.344	4	4	4.8	4	5.6
1.346	4.8	4	4.8	4	4
1.348	4	4	4	4	4
1.35	4.8	4	4	4	4
1.352	4.8	4.8	4	4	3.2
1.354	4.8	4	4	4	4
1.356	4	4	4.8	4	4
1.358	4	4.8	4	4	4
1.36	4.8	4	4.8	4.8	4.8
1.362	4	4.8	4	4	4.8
1.364	4	4	4.8	4	3.2
1.366	4	4	3.2	4	5.6
1.368	4	4.8	4.8	4	4
1.37	4	4	4	4	3.2
1.372	4.8	4	3.2	4.8	4
1.374	4	4.8	3.2	4	4
1.376	4	4	4	4	4.8
1.378	4.8	4	3.2	3.2	4
1.38	4.8	4	4	4	4
1.382	4	4.8	4	4	4
1.384	4.8	4	3.2	4	4
1.386	4.8	4	4	4	4
1.388	4	4	4	4	4.8
1.39	4	4	3.2	4	4
1.392	4	4	4	4	4
1.394	4	4	4.8	4.8	4
1.396	4	4	4	4.8	4.8
1.398	4.8	4	4.8	4	4
1.4	4.8	4	4	4	4.8
1.402	4.8	4.8	3.2	4	4
1.404	4	4	3.2	4.8	4
1.406	4.8	4	5.6	4	4
1.408	4.8	4	4	4	4
1.41	4.8	4.8	4	3.2	4
